pid,event,time,fac_heduc,fac_heblack,fac_mixed
2713,0,17016,12-15,No,No
2714,0,12999,<12,No,No
2715,1,20246,<12,No,No
2716,0,10453,<12,No,No
2717,0,9002,<12,No,No
2718,1,8.3995,12-15,No,Yes
2719,1,1336,12-15,Yes,Yes
2720,0,17164,12-15,No,Yes
2721,0,10256,<12,Yes,Yes
2722,0,3.63,12-15,Yes,Yes
2723,1,29.9985,<12,No,Yes
2724,0,16934,12-15,Yes,No
2725,0,8274,12-15,Yes,No
2726,0,23474,<12,Yes,Yes
2727,0,11866,12-15,No,Yes
2728,0,26144,12-15,No,No
2729,0,2757,12-15,No,No
2730,0,4928,12-15,No,No
2731,0,2757,12-15,No,No
2732,0,1002,<12,No,No
2733,0,1002,<12,No,No
2734,0,13645,12-15,No,No
2735,0,9591,12-15,Yes,No
2736,0,33243,<12,Yes,Yes
2737,0,33243,<12,No,Yes
2738,1,3.2525,<12,No,Yes
2739,0,12977,<12,No,No
2740,0,29944,<12,No,No
2741,1,3.8415,<12,No,No
2742,1,9128,<12,No,No
2743,1,9.7575,12-15,No,No
2744,0,15.54,12-15,No,No
2745,0,6743,12-15,Yes,No
2746,1,12731,12-15,No,Yes
2747,1,512,<12,Yes,No
2748,0,25352,12-15,No,Yes
2749,0,10626,16+,No,Yes
2750,1,20723,<12,Yes,Yes
2751,0,2847,12-15,No,Yes
2752,1,5.7495,16+,Yes,Yes
2753,0,8893,16+,No,Yes
2754,1,11.8985,<12,No,Yes
2755,1,1.9985,12-15,Yes,Yes
2756,1,5.6755,16+,Yes,Yes
2757,1,509,<12,Yes,No
2758,0,8493,<12,No,Yes
2759,1,9.8795,12-15,No,No
2760,0,8003,12-15,No,Yes
2761,1,9.9985,<12,No,Yes
2762,1,12917,<12,No,Yes
2763,1,6.4205,12-15,No,Yes
2764,0,2741,<12,No,No
2765,0,2664,<12,Yes,Yes
2766,1,36.3915,<12,No,No
2767,0,20205,16+,No,No
2768,1,39257,<12,No,No
2769,1,25169,16+,Yes,Yes
2770,1,3.4115,12-15,No,Yes
2771,0,2601,12-15,Yes,No
2772,0,35003,12-15,Yes,No
2773,0,15433,12-15,No,Yes
2774,0,17845,16+,No,Yes
2775,1,8383,12-15,Yes,No
2776,0,22565,<12,No,Yes
2777,1,14787,<12,No,No
2778,0,32786,<12,No,Yes
2779,0,9656,<12,Yes,No
2780,0,17.55,<12,Yes,No
2781,0,2045,12-15,Yes,No
2782,0,5977,<12,Yes,No
2783,1,26497,<12,No,Yes
2784,0,11414,12-15,Yes,No
2785,0,31989,<12,Yes,Yes
2786,0,37836,<12,No,Yes
2787,0,42508,12-15,Yes,Yes
2788,1,14.7325,16+,No,No
2789,0,3351,12-15,Yes,No
2790,0,6396,<12,Yes,No
2791,1,1.1665,16+,Yes,Yes
2792,0,6344,<12,Yes,No
2793,1,8334,12-15,Yes,No
2794,0,24027,12-15,No,No
2795,0,14817,<12,No,Yes
2796,1,21914,12-15,Yes,Yes
2797,1,4.0,12-15,Yes,Yes
2798,1,2.3795,12-15,No,No
2799,0,26.48,<12,No,Yes
2800,1,5169,<12,Yes,No
2801,0,20.17,<12,Yes,Yes
2802,0,47.25,<12,Yes,Yes
2803,0,21328,12-15,Yes,No
2804,0,35.24,<12,Yes,Yes
2805,0,13974,12-15,Yes,Yes
2806,0,21.21,<12,Yes,No
2807,0,14001,<12,No,No
2808,1,3.5,12-15,No,Yes
2809,0,27967,<12,No,Yes
2810,0,13509,<12,Yes,No
2811,0,26664,12-15,Yes,Yes
2812,0,4.0,<12,Yes,No
2813,0,13908,12-15,Yes,Yes
2814,1,22.4015,<12,Yes,Yes
2815,0,13446,12-15,Yes,Yes
2816,0,12865,<12,No,No
2817,0,26001,<12,No,Yes
2818,0,16203,<12,Yes,No
2819,0,19055,<12,Yes,No
2820,0,14324,<12,Yes,No
2821,1,20.0435,<12,Yes,Yes
2822,0,2004,<12,Yes,No
2823,0,11034,12-15,Yes,No
2824,1,15.6715,12-15,No,No
2825,0,10103,12-15,No,Yes
2826,0,26272,<12,Yes,Yes
2827,0,26272,<12,No,Yes
2828,0,5218,12-15,Yes,No
2829,0,13446,<12,Yes,Yes
2830,0,56882,<12,No,No
2831,1,16312,<12,No,No
2832,0,8496,<12,No,Yes
2833,0,26.22,12-15,No,Yes
2834,1,1.2075,<12,Yes,Yes
2835,0,7023,<12,Yes,No
2836,0,7023,12-15,Yes,No
2837,0,43671,<12,Yes,Yes
2838,0,11433,12-15,Yes,No
2839,1,586,<12,Yes,No
2840,0,21821,<12,Yes,No
2841,0,5988,<12,No,Yes
2842,0,16156,<12,Yes,No
2843,0,1035,12-15,Yes,No
2844,0,1035,16+,No,Yes
2845,0,9.81,12-15,No,No
2846,0,15901,12-15,No,No
2847,0,23915,12-15,No,No
2848,1,5.84,<12,No,No
2849,0,1363,12-15,Yes,No
2850,1,18579,<12,No,No
2851,0,7732,12-15,Yes,No
2852,0,7732,12-15,Yes,No
2853,0,42461,<12,Yes,Yes
2854,0,9933,12-15,No,Yes
2855,1,4.1615,<12,Yes,Yes
2856,0,8304,<12,Yes,No
2857,0,4118,12-15,Yes,No
2858,0,25087,<12,No,No
2859,1,25.7495,<12,No,No
2860,0,9999,<12,Yes,No
2861,1,1.4865,<12,No,Yes
2862,1,999,12-15,No,Yes
2863,0,15537,12-15,Yes,Yes
2864,0,16003,12-15,Yes,Yes
2865,0,60353,<12,No,Yes
2866,1,9988,12-15,No,Yes
2867,0,5823,<12,Yes,No
2868,0,23951,<12,Yes,No
2869,0,9005,<12,Yes,No
2870,1,6.7295,<12,Yes,No
2871,0,32.0,<12,Yes,No
2872,0,4359,12-15,Yes,Yes
2873,1,3.4965,12-15,No,No
2874,0,16397,12-15,Yes,Yes
2875,0,21999,<12,Yes,Yes
2876,1,2664,12-15,No,Yes
2877,0,7001,<12,Yes,No
2878,0,36923,<12,Yes,Yes
2879,0,36923,<12,No,Yes
2880,1,5834,12-15,No,Yes
2881,0,5944,12-15,Yes,Yes
2882,0,8309,12-15,Yes,No
2883,1,6004,<12,Yes,No
2884,0,15001,12-15,No,No
2885,0,16438,<12,No,No
2886,1,9.8755,<12,No,No
2887,0,25106,12-15,No,No
2888,1,8249,12-15,No,No
2889,0,2513,12-15,No,No
2890,1,0.8735,<12,Yes,Yes
2891,0,3.97,12-15,Yes,No
2892,1,27.6345,<12,Yes,No
2893,0,25916,<12,No,Yes
2894,0,42672,<12,Yes,No
2895,0,8162,12-15,Yes,No
2896,0,51748,<12,No,No
2897,0,16999,<12,Yes,No
2898,0,16194,12-15,No,No
2899,0,12999,<12,No,No
2900,0,13999,<12,Yes,Yes
2901,0,13999,12-15,No,Yes
2902,1,6486,16+,Yes,No
2903,1,5.2125,12-15,No,Yes
2904,0,5911,12-15,Yes,No
2905,1,1002,12-15,Yes,Yes
2906,1,4589,12-15,Yes,No
2907,0,6935,12-15,Yes,No
2908,0,24.0,12-15,Yes,No
2909,0,37793,12-15,No,No
2910,0,14472,12-15,No,No
2911,1,7.6595,<12,No,No
2912,1,4249,12-15,Yes,No
2913,0,34303,<12,No,No
2914,0,7655,<12,Yes,No
2915,1,14834,<12,No,Yes
2916,1,25187,<12,No,No
2917,1,5.0155,12-15,No,Yes
2918,1,7258,16+,No,Yes
2919,0,2.53,12-15,No,No
2920,1,13.1665,<12,No,No
2921,0,7288,12-15,No,No
2922,0,7288,12-15,No,No
2923,0,4101,12-15,No,No
2924,0,32416,<12,No,No
2925,0,6283,<12,No,No
2926,0,2245,<12,No,No
2927,0,2084,12-15,No,No
2928,1,4268,12-15,Yes,Yes
2929,0,21999,<12,Yes,Yes
2930,0,21999,12-15,No,Yes
2931,0,14683,12-15,No,No
2932,0,34543,<12,No,No
2933,0,8999,12-15,Yes,No
2934,1,7091,<12,No,No
2935,0,3001,<12,Yes,No
2936,1,7.2155,<12,Yes,Yes
2937,1,4665,<12,No,No
2938,0,34505,<12,No,No
2939,0,22998,<12,No,Yes
2940,1,6.9595,12-15,No,No
2941,0,9158,12-15,No,No
2942,1,2.2535,12-15,No,No
2943,1,4.4295,12-15,Yes,Yes
2944,0,27253,<12,Yes,Yes
2945,1,15.2635,<12,Yes,No
2946,0,8331,12-15,No,No
2947,0,26877,<12,No,No
2948,0,3882,12-15,Yes,No
2949,0,40726,12-15,No,No
2950,1,6552,16+,No,No
2951,0,12854,12-15,No,No
2952,0,6502,<12,No,No
2953,0,8887,16+,Yes,No
2954,0,5454,12-15,No,No
2955,0,7086,12-15,Yes,Yes
2956,0,17777,12-15,Yes,No
2957,0,17029,<12,Yes,No
2958,0,31017,<12,No,Yes
2959,0,2.62,<12,No,Yes
2960,1,4.6955,12-15,Yes,No
2961,0,41309,12-15,No,Yes
2962,0,24082,12-15,No,Yes
2963,0,20145,12-15,Yes,Yes
2964,0,35228,<12,No,No
2965,0,1684,12-15,No,No
2966,0,12.98,<12,No,No
2967,0,21081,<12,No,Yes
2968,0,34268,<12,Yes,No
2969,0,41095,<12,Yes,No
2970,1,14.4505,<12,Yes,No
2971,0,48005,<12,No,Yes
2972,0,4756,12-15,No,No
2973,1,18.3095,<12,Yes,No
2974,1,16.9145,<12,No,Yes
2975,0,835,<12,Yes,No
2976,0,8.14,<12,Yes,No
2977,0,11398,<12,Yes,No
2978,0,12572,12-15,Yes,Yes
2979,0,2554,12-15,Yes,Yes
2980,0,2552,12-15,Yes,No
2981,0,8.0,<12,Yes,Yes
2982,1,1.5825,12-15,No,Yes
2983,0,10333,<12,Yes,Yes
2984,0,6524,16+,Yes,No
2985,1,8501,<12,No,No
2986,1,8.92,12-15,No,No
2987,0,20999,<12,No,No
2988,1,11.0825,12-15,No,No
2989,0,23299,12-15,No,No
2990,0,7948,<12,No,No
2991,0,7948,12-15,No,No
2992,0,24153,12-15,No,No
2993,0,24153,12-15,No,No
2994,0,13903,12-15,No,No
2995,1,2.4885,<12,No,No
2996,0,34664,<12,No,Yes
2997,1,6.1305,<12,Yes,Yes
2998,1,2.2775,<12,Yes,No
2999,1,11335,12-15,Yes,No
3000,0,3129,16+,Yes,No
3001,1,32.6025,12-15,No,Yes
3002,1,7.08,<12,Yes,No
3003,1,7.8195,12-15,Yes,No
3004,0,12687,16+,Yes,Yes
3005,0,50639,<12,No,Yes
3006,1,30.1655,12-15,No,No
3007,0,32.0,12-15,No,No
3008,0,7066,12-15,No,Yes
3009,1,24.9995,12-15,Yes,Yes
3010,1,5.2045,<12,Yes,Yes
3011,1,194,<12,No,Yes
3012,0,4115,<12,Yes,Yes
3013,0,4468,12-15,No,No
3014,0,9651,12-15,No,No
3015,0,31173,<12,No,No
3016,0,51337,<12,No,No
3017,1,9024,<12,No,Yes
3018,0,222,12-15,Yes,No
3019,1,3.1565,12-15,No,No
3020,1,14168,12-15,No,No
3021,0,2171,12-15,Yes,Yes
3022,0,687,<12,No,Yes
3023,0,3379,<12,Yes,Yes
3024,1,5.1935,<12,Yes,Yes
3025,0,2927,12-15,Yes,No
3026,1,11.3565,12-15,Yes,No
3027,0,12263,12-15,No,Yes
3028,0,8945,12-15,No,No
3029,0,20605,12-15,No,No
3030,0,26001,<12,Yes,No
3031,0,35274,<12,Yes,Yes
3032,1,1.1665,12-15,No,Yes
3033,0,12999,<12,Yes,No
3034,1,13.9195,12-15,No,Yes
3035,1,12553,12-15,Yes,Yes
3036,0,37158,<12,Yes,Yes
3037,0,37158,<12,No,Yes
3038,0,12726,12-15,Yes,Yes
3039,0,7592,<12,Yes,No
3040,1,1.5115,<12,Yes,Yes
3041,0,7.05,12-15,No,No
3042,0,28.0,<12,No,Yes
3043,1,6.8365,12-15,No,No
3044,1,12085,<12,No,Yes
3045,0,15847,12-15,Yes,No
3046,0,15847,<12,Yes,No
3047,0,11105,12-15,Yes,No
3048,0,6007,<12,Yes,No
3049,0,1812,<12,Yes,No
3050,0,14998,<12,No,No
3051,0,14998,<12,No,No
3052,0,54418,<12,Yes,Yes
3053,0,22946,<12,Yes,No
3054,0,12816,16+,Yes,No
3055,0,5.67,16+,No,No
3056,0,2.33,16+,No,No
3057,0,348,<12,No,No
3058,0,5331,12-15,No,Yes
3059,0,18669,<12,No,Yes
3060,0,7922,12-15,No,Yes
3061,0,35507,<12,No,Yes
3062,0,9555,12-15,Yes,No
3063,0,20684,<12,No,Yes
3064,1,13.2375,12-15,Yes,Yes
3065,1,9231,<12,No,No
3066,0,7042,12-15,No,No
3067,0,35187,<12,No,No
3068,0,22563,<12,Yes,No
3069,0,27529,<12,Yes,No
3070,0,9254,<12,Yes,No
3071,1,10749,16+,No,No
3072,0,43017,12-15,No,Yes
3073,0,32999,<12,No,Yes
3074,0,2516,12-15,No,Yes
3075,0,17999,<12,No,No
3076,0,1.29,12-15,No,Yes
3077,1,10133,<12,Yes,No
3078,0,4.0,12-15,No,Yes
3079,0,33919,12-15,No,Yes
3080,1,5.2485,12-15,No,No
3081,1,6.9155,12-15,No,No
3082,1,15.4195,12-15,No,Yes
3083,0,31855,<12,Yes,No
3084,1,12504,12-15,No,Yes
3085,0,42949,<12,No,Yes
3086,1,1.2925,<12,No,Yes
3087,0,10004,12-15,No,No
3088,0,22138,12-15,No,No
3089,0,6442,<12,No,No
3090,0,6919,12-15,No,No
3091,0,14768,16+,No,No
3092,0,42847,<12,Yes,Yes
3093,0,42847,12-15,No,Yes
3094,0,5812,12-15,Yes,No
3095,0,11959,12-15,Yes,No
3096,0,50877,<12,Yes,Yes
3097,0,16005,12-15,No,Yes
3098,0,14757,12-15,No,No
3099,0,3146,12-15,Yes,No
3100,0,15.02,<12,No,No
3101,0,12654,12-15,Yes,No
3102,0,9.44,12-15,No,No
3103,0,24.0,<12,No,Yes
3104,0,20775,12-15,No,Yes
3105,1,3.08,<12,Yes,Yes
3106,1,9.1715,<12,No,No
3107,1,5914,<12,No,No
3108,0,5711,<12,No,No
3109,1,2.1655,<12,No,No
3110,0,46.16,<12,No,No
3111,0,29999,<12,No,Yes
3112,0,46511,<12,No,No
3113,0,46511,<12,No,No
3114,0,23075,12-15,No,No
3115,1,4578,<12,Yes,Yes
3116,1,6.6255,<12,No,Yes
3117,0,43715,<12,No,No
3118,0,6998,<12,No,No
3119,1,15587,<12,No,No
3120,0,3253,<12,No,No
3121,0,3203,12-15,Yes,No
3122,0,11978,12-15,Yes,No
3123,1,8.6215,12-15,No,Yes
3124,0,47.42,<12,No,Yes
3125,0,7176,12-15,Yes,No
3126,0,2062,12-15,Yes,No
3127,1,9.48,<12,Yes,No
3128,0,11546,12-15,Yes,No
3129,0,54059,<12,No,Yes
3130,0,11.42,12-15,No,No
3131,0,19283,<12,No,No
3132,0,11.86,12-15,No,No
3133,1,7.25,12-15,No,No
3134,0,9246,12-15,Yes,No
3135,0,1506,<12,Yes,Yes
3136,1,8668,<12,No,Yes
3137,0,6234,16+,No,Yes
3138,0,54943,<12,Yes,Yes
3139,0,19748,<12,Yes,No
3140,0,9656,<12,Yes,No
3141,1,10253,<12,No,Yes
3142,1,41.6275,<12,Yes,No
3143,1,0.9995,<12,No,No
3144,0,13435,<12,No,No
3145,0,2475,12-15,Yes,No
3146,0,4164,12-15,No,Yes
3147,0,3669,<12,No,Yes
3148,0,6919,12-15,Yes,No
3149,0,1897,12-15,Yes,No
3150,0,18992,<12,Yes,Yes
3151,0,19107,<12,Yes,No
3152,0,9974,<12,Yes,No
3153,1,5733,12-15,Yes,No
3154,0,13173,12-15,No,Yes
3155,0,11069,12-15,Yes,No
3156,1,5418,12-15,No,Yes
3157,1,6.7895,16+,Yes,Yes
3158,0,7001,<12,No,No
3159,0,24999,<12,Yes,No
3160,0,46.65,<12,Yes,Yes
3161,0,956,16+,Yes,No
3162,1,5.7495,12-15,Yes,No
3163,0,13383,12-15,Yes,No
3164,0,15997,12-15,No,No
3165,0,34809,12-15,No,No
3166,0,34809,12-15,No,No
3167,0,9.93,<12,No,No
3168,1,2075,12-15,No,No
3169,0,9.93,12-15,No,No
3170,0,24999,12-15,No,Yes
3171,0,36586,12-15,Yes,Yes
3172,1,2.3055,<12,Yes,No
3173,0,19.37,12-15,Yes,No
3174,0,49287,<12,Yes,Yes
3175,1,10086,16+,No,No
3176,0,11159,16+,No,No
3177,1,6597,<12,No,No
3178,1,30.5285,<12,Yes,Yes
3179,1,31918,12-15,No,Yes
3180,0,30018,12-15,No,Yes
3181,1,9.9,<12,Yes,No
3182,0,6886,<12,No,Yes
3183,0,6886,12-15,Yes,No
3184,0,862,12-15,Yes,No
3185,0,999,12-15,Yes,Yes
3186,0,3.11,<12,No,Yes
3187,1,16.0,12-15,No,Yes
3188,1,0.58,<12,Yes,Yes
3189,0,27001,<12,No,No
3190,1,6166,<12,No,No
3191,1,14.2095,<12,No,Yes
3192,0,18667,<12,No,Yes
3193,0,30.91,12-15,Yes,Yes
3194,1,3751,12-15,Yes,No
3195,1,3751,12-15,Yes,No
3196,1,5.67,<12,No,Yes
3197,1,5.4185,<12,Yes,Yes
3198,0,5038,12-15,No,Yes
3199,1,5.67,<12,No,Yes
3200,0,7786,12-15,Yes,No
3201,0,6995,<12,Yes,No
3202,0,6995,12-15,Yes,No
3203,1,8.0,12-15,Yes,Yes
3204,1,8.0,16+,Yes,Yes
3205,1,6.1655,<12,Yes,Yes
3206,0,5002,12-15,Yes,No
3207,1,20167,12-15,No,No
3208,0,25752,12-15,No,No
3209,0,20.0,<12,No,Yes
3210,0,18998,<12,Yes,Yes
3211,0,13002,<12,Yes,Yes
3212,1,8427,<12,Yes,No
3213,1,4832,<12,Yes,No
3214,1,4832,12-15,Yes,No
3215,1,23.2935,<12,No,Yes
3216,0,25123,<12,No,Yes
3217,1,2.1275,<12,Yes,Yes
3218,1,15.0855,<12,No,Yes
3219,0,4942,12-15,Yes,Yes
3220,0,19146,16+,No,No
3221,1,5.9575,12-15,No,No
3222,0,33859,12-15,No,Yes
3223,0,9977,<12,No,Yes
3224,1,20.3285,<12,No,Yes
3225,0,7299,<12,Yes,Yes
3226,0,4249,12-15,Yes,No
3227,0,49834,12-15,Yes,Yes
3228,0,6.85,12-15,Yes,No
3229,0,7299,12-15,Yes,Yes
3230,0,24999,<12,Yes,No
3231,0,39247,<12,Yes,Yes
3232,0,16444,12-15,No,Yes
3233,0,9405,12-15,Yes,No
3234,0,6617,12-15,Yes,No
3235,0,18374,<12,Yes,Yes
3236,0,18374,<12,Yes,No
3237,0,24.0,12-15,No,Yes
3238,0,10001,<12,Yes,Yes
3239,0,10001,<12,No,Yes
3240,0,49.35,<12,Yes,Yes
3241,0,6877,12-15,Yes,No
3242,1,6954,12-15,Yes,Yes
3243,0,11847,12-15,Yes,No
3244,0,4068,<12,No,Yes
3245,0,19.88,<12,Yes,No
3246,0,4068,12-15,Yes,No
3247,1,18905,<12,Yes,Yes
3248,0,36.58,<12,No,Yes
3249,0,2908,12-15,No,Yes
3250,1,6664,<12,Yes,Yes
3251,1,10998,<12,Yes,Yes
3252,0,14762,12-15,No,Yes
3253,0,10962,12-15,Yes,Yes
3254,0,17758,12-15,No,Yes
3255,0,816,<12,Yes,No
3256,1,17.7465,<12,Yes,No
3257,0,28419,<12,Yes,Yes
3258,0,26582,<12,No,Yes
3259,1,4134,<12,Yes,Yes
3260,0,15959,12-15,No,Yes
3261,0,6888,<12,Yes,No
3262,1,3.2825,12-15,Yes,No
3263,0,41391,<12,Yes,No
3264,0,13196,16+,No,No
3265,0,25886,16+,No,No
3266,0,25886,12-15,No,No
3267,1,9.6535,12-15,No,Yes
3268,0,59452,<12,Yes,Yes
3269,0,21.93,12-15,No,Yes
3270,1,6.59,<12,Yes,Yes
3271,0,7915,16+,Yes,No
3272,0,32621,12-15,No,Yes
3273,0,22858,<12,No,Yes
3274,0,29478,<12,Yes,No
3275,1,21584,<12,Yes,Yes
3276,1,28.9365,<12,No,Yes
3277,1,3083,12-15,No,Yes
3278,0,12.89,<12,Yes,No
3279,0,16.95,16+,Yes,No
3280,1,5032,12-15,Yes,Yes
3281,0,40.98,<12,Yes,Yes
3282,1,2.6635,<12,Yes,No
3283,1,8616,<12,Yes,Yes
3284,1,12671,12-15,Yes,Yes
3285,0,16216,12-15,Yes,Yes
3286,1,4.17,12-15,Yes,No
3287,0,1314,12-15,Yes,No
3288,1,11.4115,<12,No,Yes
3289,0,22.93,12-15,Yes,No
3290,0,19001,<12,No,Yes
3291,1,9413,12-15,Yes,No
3292,0,41158,12-15,No,Yes
3293,0,2094,16+,Yes,Yes
3294,0,22346,<12,No,No
3295,0,301,<12,Yes,No
3296,0,301,<12,Yes,No
3297,0,28342,12-15,Yes,Yes
3298,0,8942,12-15,No,Yes
3299,0,36474,<12,No,Yes
3300,1,3.8355,12-15,Yes,Yes
3301,0,27.88,<12,Yes,Yes
3302,0,1418,<12,Yes,No
3303,0,728,<12,Yes,No
3304,0,28882,<12,Yes,Yes
3305,1,24334,<12,Yes,Yes
3306,0,13079,<12,Yes,No
3307,0,19075,12-15,Yes,Yes
3308,0,49963,<12,Yes,Yes
3309,0,41361,<12,No,Yes
3310,0,25572,16+,No,Yes
3311,0,50157,<12,No,Yes
3312,0,24931,16+,No,No
3313,1,11239,12-15,No,No
3314,0,20912,<12,No,No
3315,0,20085,16+,No,No
3316,1,6.9185,12-15,No,No
3317,1,13.5825,12-15,No,No
3318,1,6653,12-15,No,No
3319,0,3918,12-15,No,No
3320,1,3.5485,12-15,No,Yes
3321,0,8485,<12,Yes,No
3322,0,17892,<12,Yes,Yes
3323,1,22.6555,<12,Yes,No
3324,0,1541,16+,Yes,No
3325,1,12.0905,<12,No,No
3326,0,18086,12-15,No,No
3327,0,18086,12-15,No,No
3328,0,10166,<12,No,Yes
3329,1,10.0865,<12,Yes,Yes
3330,1,17.3855,<12,Yes,No
3331,0,14001,12-15,Yes,Yes
3332,1,13251,12-15,No,Yes
3333,1,14.04,<12,Yes,Yes
3334,0,15781,<12,No,No
3335,1,2.6475,<12,No,No
3336,1,22.1625,12-15,No,No
3337,0,24917,<12,No,Yes
3338,0,13.06,<12,Yes,No
3339,1,10932,12-15,Yes,No
3340,0,13.06,12-15,Yes,No
3341,0,51666,<12,Yes,Yes
3342,0,17013,12-15,Yes,No
3343,0,28.37,12-15,No,Yes
3344,0,4318,<12,Yes,Yes
3345,1,6.4175,12-15,No,Yes
3346,0,1227,12-15,Yes,No
3347,0,986,<12,Yes,No
3348,0,7097,<12,Yes,No
3349,1,36.9885,<12,No,Yes
3350,0,12945,12-15,Yes,No
3351,1,1966,<12,Yes,Yes
3352,0,2913,12-15,No,No
3353,0,31567,<12,No,Yes
3354,1,4156,<12,Yes,Yes
3355,1,16434,<12,Yes,No
3356,1,6382,12-15,Yes,No
3357,0,19003,<12,Yes,No
3358,0,33651,<12,Yes,No
3359,0,27264,<12,No,Yes
3360,0,6319,<12,No,Yes
3361,0,13415,12-15,Yes,No
3362,0,4457,12-15,No,Yes
3363,0,444,<12,Yes,Yes
3364,1,8.5855,16+,Yes,No
3365,0,15828,12-15,No,Yes
3366,0,17144,12-15,Yes,Yes
3367,0,44747,<12,No,Yes
3368,0,4372,<12,Yes,No
3369,0,7269,12-15,Yes,No
3370,0,18.73,12-15,No,Yes
